"61";"125";"Camisa manga-longa pré-moldados tam. P";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"62";"126";"Camisa manga-longa pré-moldados tam. M";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"63";"127";"Camisa manga-longa pré-moldados tam. G";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"64";"128";"Camisa manga-longa pré-moldados tam. GG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"65";"129";"Camisa manga-longa pré-moldados tam. XG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"66";"130";"Camisa manga-longa obra tam. P";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"67";"131";"Camisa manga-longa obra tam. M";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"68";"132";"Camisa manga-longa obra tam. G";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"69";"133";"Camisa manga-longa obra tam. GG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"70";"134";"Camisa manga-longa obra tam. XG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"71";"135";"Camisa manga-longa terceirizada tam. P";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"72";"136";"Camisa manga-longa terceirizada tam. M";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"73";"137";"Camisa manga-longa terceirizada tam. G";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"74";"138";"Camisa manga-longa terceirizada tam. GG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"75";"139";"Camisa manga-longa terceirizada tam. XG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"76";"140";"Colete manga-longa tam. P";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"77";"141";"Colete manga-longa tam. M";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"78";"142";"Colete manga-longa tam. G";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"79";"143";"Colete manga-longa tam. GG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"80";"144";"Colete manga-longa tam. XG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"81";"145";"Avental de raspa";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"82";"146";"Capa de chuva";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"83";"147";"Cinto de segurança tipo pára-quedas";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"84";"148";"Colete sinalizador";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"85";"149";"Calça jeans pré-moldados tam. 36";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"86";"150";"Calça jeans pré-moldados tam. 38";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"87";"151";"Calça jeans pré-moldados tam. 40";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"88";"152";"Calça jeans pré-moldados tam. 42";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"89";"153";"Calça jeans pré-moldados tam. 44";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"90";"154";"Calça jeans pré-moldados tam. 46";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"91";"155";"Calça jeans pré-moldados tam. 48";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"92";"156";"Calça jeans pré-moldados tam. 50";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"93";"157";"Calça brim obra tam. P";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"94";"158";"Calça brim obra tam. M";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"95";"159";"Calça brim obra tam. G";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"96";"160";"Calça brim obra tam. GG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"97";"161";"Calça brim obra tam. XG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"98";"162";"Calça terceirizada tam. P";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"99";"163";"Calça terceirizada tam. M";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"100";"164";"Calça terceirizada tam. G";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"101";"165";"Calça terceirizada tam. GG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"102";"166";"Calça terceirizada tam. XG";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"103";"167";"Botina de segurança tam. 36";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"104";"168";"Botina de segurança tam. 37";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"105";"169";"Botina de segurança tam. 38";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"106";"170";"Botina de segurança tam. 39";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"107";"171";"Botina de segurança tam. 40";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"108";"172";"Botina de segurança tam. 41";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"109";"173";"Botina de segurança tam. 42";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"110";"174";"Botina de segurança tam. 43";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"111";"175";"Botina de segurança tam. 44";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"112";"176";"Bota de borracha sete-léguas tam. 36";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"113";"177";"Bota de borracha sete-léguas tam. 37";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"114";"178";"Bota de borracha sete-léguas tam. 38";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"115";"179";"Bota de borracha sete-léguas tam. 39";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"116";"180";"Bota de borracha sete-léguas tam. 40";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"117";"181";"Bota de borracha sete-léguas tam. 41";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"118";"182";"Bota de borracha sete-léguas tam. 42";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"119";"183";"Bota de borracha sete-léguas tam. 43";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"120";"184";"Bota de borracha sete-léguas tam. 44";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"121";"185";"Botina de segurança p/ supervisor tam. 36";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"122";"186";"Botina de segurança p/ supervisor tam. 37";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"123";"187";"Botina de segurança p/ supervisor tam. 38";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"124";"188";"Botina de segurança p/ supervisor tam. 39";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"125";"189";"Botina de segurança p/ supervisor tam. 40";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"126";"190";"Botina de segurança p/ supervisor tam. 41";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"127";"191";"Botina de segurança p/ supervisor tam. 42";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"128";"192";"Botina de segurança p/ supervisor tam. 43";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"129";"193";"Botina de segurança p/ supervisor tam. 44";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"130";"194";"Protetor solar";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"9";"0.0";"2019-12-16";"0.0";"0.0"
"131";"300";"Alimentação";"un";"un";"1";"15.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"132";"301";"Café da manhã";"un";"un";"1";"5.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"133";"302";"Almoço";"un";"un";"1";"15.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"134";"303";"Janta";"un";"un";"1";"20.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"135";"304";"Hospedagem (diária simples)";"un";"un";"1";"60.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"136";"305";"Exame Admissional";"un";"un";"1";"25.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"137";"306";"Exame Periódico";"un";"un";"1";"25.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"138";"307";"Exame Demissional";"un";"un";"1";"25.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"139";"308";"Aluguel de Alojamento";"mês";"mês";"1";"500.0000";"500.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"140";"309";"Passagem";"un";"un";"1";"150.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"141";"310";"Ajuda com Combustível";"l";"l";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"10";"0.0";"2019-12-16";"0.0";"0.0"
"142";"400";"Gasolina comum";"l";"l";"1";"4.6000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2020-02-11";"0.0";"0.0"
"143";"401";"Gasolina aditivada";"l";"l";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"144";"402";"Etanol";"l";"l";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"145";"403";"Diesel comum";"l";"l";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"146";"404";"Diesel S-500";"l";"l";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"147";"405";"Diesel S-10";"l";"l";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"148";"406";"Gás natural - GLP";"Kg";"Kg";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"149";"407";"Gás butano";"Kg";"Kg";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"150";"408";"Energia elétrica";"KWh";"KWh";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"25";"0.0";"2019-12-16";"0.0";"0.0"
"151";"421";"Fluido Catalisador (ARLA 32)";"l";"l";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"152";"422";"Licenciamento / Multas";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"153";"423";"Melhoramentos";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"154";"424";"Manutenção Preventiva (Filtros e Lubrificantes)";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"155";"425";"Reparos na Suspensão, Rodas e Pneus / Esteiras";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"156";"426";"Reparos no Motor";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"157";"427";"Reparos na Transmissão";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"158";"428";"Reparos no Sistema de Alimentação";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"159";"429";"Reparos no Sistema de Resfriamento";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"160";"430";"Reparos no Sistema Elétrico";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"161";"431";"Reparos no Sistema Hidráulico";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"162";"432";"Reparos no Sistema de Drenagem";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"163";"433";"Reparos no Chassi/Lanternagem";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"164";"434";"Reparos na Cabine (Vidros, Ar Condicionado e Painéis)";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
"165";"435";"Reparos em Embuchamentos";"un";"un";"1";"0.0000";"0.0000";"0.0000";"0.000";"0.00";"26";"0.0";"2019-12-16";"0.0";"0.0"
